company_id,range_from,range_to,payment_method_id,bin_length,facility_payments_allowed,bin_id,create_timestamp,update_timestamp,config_version,enabled,priority
1,4096480000000000,4096489999999999,32,6,S,22951,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4096820000000000,4096829999999999,32,6,S,22952,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4096830000000000,4096839999999999,32,6,S,22953,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4096890000000000,4096899999999999,32,6,S,22954,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4096900000000000,4096909999999999,32,6,S,22955,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4096910000000000,4096919999999999,32,6,S,22956,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4096920000000000,4096929999999999,32,6,S,22957,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4096930000000000,4096939999999999,32,6,S,22958,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4097070000000000,4097079999999999,32,6,S,22959,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4097140000000000,4097149999999999,32,6,S,22960,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4097180000000000,4097189999999999,32,6,S,22961,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4097260000000000,4097269999999999,32,6,S,22962,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4097270000000000,4097279999999999,32,6,S,22963,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4097380000000000,4097389999999999,32,6,S,22964,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4097520000000000,4097529999999999,32,6,S,22965,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4097650000000000,4097659999999999,32,6,S,22966,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4097760000000000,4097769999999999,32,6,S,22967,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4097830000000000,4097839999999999,32,6,S,22968,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4097890000000000,4097899999999999,32,6,S,22969,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098490000000000,4098499999999999,32,6,S,22970,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098510000000000,4098519999999999,32,6,S,22971,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098520000000000,4098529999999999,32,6,S,22972,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098560000000000,4098569999999999,32,6,S,22973,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098570000000000,4098579999999999,32,6,S,22974,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098610000000000,4098619999999999,32,6,S,22975,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098660000000000,4098669999999999,32,6,S,22976,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098730000000000,4098739999999999,32,6,S,22977,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098750000000000,4098759999999999,32,6,S,22978,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098780000000000,4098789999999999,32,6,S,22979,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098860000000000,4098869999999999,32,6,S,22980,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4098880000000000,4098889999999999,32,6,S,22981,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4099130000000000,4099139999999999,32,6,S,22982,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4099360000000000,4099369999999999,32,6,S,22983,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4099630000000000,4099639999999999,32,6,S,22984,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4101010000000000,4101019999999999,32,6,S,22985,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4101310000000000,4101319999999999,32,6,S,22986,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4101370000000000,4101379999999999,32,6,S,22987,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4101400000000000,4101409999999999,32,6,S,22988,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4101540000000000,4101549999999999,32,6,S,22989,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4101700000000000,4101709999999999,32,6,S,22990,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4101760000000000,4101769999999999,32,6,S,22991,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4101770000000000,4101779999999999,32,6,S,22992,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4101840000000000,4101849999999999,32,6,S,22993,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4101880000000000,4101889999999999,32,6,S,22994,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4102080000000000,4102089999999999,32,6,S,22995,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4102110000000000,4102119999999999,32,6,S,22996,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4102310000000000,4102319999999999,32,6,S,22997,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4102380000000000,4102389999999999,32,6,S,22998,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4102470000000000,4102479999999999,32,6,S,22999,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4103060000000000,4103069999999999,32,6,S,23000,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4103260000000000,4103269999999999,32,6,S,23001,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4103400000000000,4103409999999999,32,6,S,23002,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4103520000000000,4103529999999999,32,6,S,23003,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4103600000000000,4103609999999999,32,6,S,23004,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4103620000000000,4103629999999999,32,6,S,23005,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4103850000000000,4103859999999999,32,6,S,23006,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4105200000000000,4105209999999999,32,6,S,23007,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4105360000000000,4105369999999999,32,6,S,23008,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4105400000000000,4105409999999999,32,6,S,23009,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4105600000000000,4105609999999999,32,6,S,23010,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4105650000000000,4105659999999999,32,6,S,23011,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4105690000000000,4105699999999999,32,6,S,23012,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4105840000000000,4105849999999999,32,6,S,23013,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4105850000000000,4105859999999999,32,6,S,23014,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4105860000000000,4105869999999999,32,6,S,23015,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4105870000000000,4105879999999999,32,6,S,23016,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4105890000000000,4105899999999999,32,6,S,23017,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106140000000000,4106149999999999,32,6,S,23018,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106150000000000,4106159999999999,32,6,S,23019,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106180000000000,4106189999999999,32,6,S,23020,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106190000000000,4106199999999999,32,6,S,23021,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106220000000000,4106229999999999,32,6,S,23022,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106470000000000,4106479999999999,32,6,S,23023,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106520000000000,4106529999999999,32,6,S,23024,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106540000000000,4106549999999999,32,6,S,23025,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106570000000000,4106579999999999,32,6,S,23026,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106590000000000,4106599999999999,32,6,S,23027,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106620000000000,4106629999999999,32,6,S,23028,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106630000000000,4106639999999999,32,6,S,23029,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106660000000000,4106669999999999,32,6,S,23030,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106680000000000,4106689999999999,32,6,S,23031,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106850000000000,4106859999999999,32,6,S,23032,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4106870000000000,4106879999999999,32,6,S,23033,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107360000000000,4107369999999999,32,6,S,23034,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107370000000000,4107379999999999,32,6,S,23035,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107410000000000,4107419999999999,32,6,S,23036,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107430000000000,4107439999999999,32,6,S,23037,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107440000000000,4107449999999999,32,6,S,23038,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107460000000000,4107469999999999,32,6,S,23039,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107480000000000,4107489999999999,32,6,S,23040,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107620000000000,4107629999999999,32,6,S,23041,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107660000000000,4107669999999999,32,6,S,23042,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107730000000000,4107739999999999,32,6,S,23043,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107860000000000,4107869999999999,32,6,S,23044,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4107900000000000,4107909999999999,32,6,S,23045,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4108300000000000,4108309999999999,32,6,S,23046,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4108530000000000,4108539999999999,32,6,S,23047,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4108910000000000,4108919999999999,32,6,S,23048,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4110520000000000,4110529999999999,32,6,S,23049,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4110980000000000,4110989999999999,32,6,S,23050,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4111820000000000,4111829999999999,32,6,S,23051,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4111880000000000,4111889999999999,32,6,S,23052,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4112990000000000,4112999999999999,32,6,S,23053,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4114190000000000,4114199999999999,32,6,S,23054,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4114650000000000,4114659999999999,32,6,S,23055,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4115560000000000,4115569999999999,32,6,S,23056,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116080000000000,4116089999999999,32,6,S,23057,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116240000000000,4116249999999999,32,6,S,23058,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116280000000000,4116289999999999,32,6,S,23059,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116320000000000,4116329999999999,32,6,S,23060,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116400000000000,4116409999999999,32,6,S,23061,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116450000000000,4116459999999999,32,6,S,23062,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116490000000000,4116499999999999,32,6,S,23063,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116570000000000,4116579999999999,32,6,S,23064,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116600000000000,4116609999999999,32,6,S,23065,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116710000000000,4116719999999999,32,6,S,23066,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116740000000000,4116749999999999,32,6,S,23067,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116760000000000,4116769999999999,32,6,S,23068,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116790000000000,4116799999999999,32,6,S,23069,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4116890000000000,4116899999999999,32,6,S,23070,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4117060000000000,4117069999999999,32,6,S,23071,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4117070000000000,4117079999999999,32,6,S,23072,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4117080000000000,4117089999999999,32,6,S,23073,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4117130000000000,4117139999999999,32,6,S,23074,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4117170000000000,4117179999999999,32,6,S,23075,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4117210000000000,4117219999999999,32,6,S,23076,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4117470000000000,4117479999999999,32,6,S,23077,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4117530000000000,4117539999999999,32,6,S,23078,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4117820000000000,4117829999999999,32,6,S,23079,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4117850000000000,4117859999999999,32,6,S,23080,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4118100000000000,4118109999999999,32,6,S,23081,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4118340000000000,4118349999999999,32,6,S,23082,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4118490000000000,4118499999999999,32,6,S,23083,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4118790000000000,4118799999999999,32,6,S,23084,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4118820000000000,4118829999999999,32,6,S,23085,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119120000000000,4119129999999999,32,6,S,23086,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119250000000000,4119259999999999,32,6,S,23087,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119260000000000,4119269999999999,32,6,S,23088,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119290000000000,4119299999999999,32,6,S,23089,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119330000000000,4119339999999999,32,6,S,23090,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119380000000000,4119389999999999,32,6,S,23091,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119500000000000,4119509999999999,32,6,S,23092,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119510000000000,4119519999999999,32,6,S,23093,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119550000000000,4119559999999999,32,6,S,23094,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119600000000000,4119609999999999,32,6,S,23095,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119660000000000,4119669999999999,32,6,S,23096,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119700000000000,4119709999999999,32,6,S,23097,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119730000000000,4119739999999999,32,6,S,23098,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4119810000000000,4119819999999999,32,6,S,23099,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4120430000000000,4120439999999999,32,6,S,23100,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4122560000000000,4122569999999999,32,6,S,23101,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4122840000000000,4122849999999999,32,6,S,23102,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4124320000000000,4124329999999999,32,6,S,23103,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4124340000000000,4124349999999999,32,6,S,23104,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4124740000000000,4124749999999999,32,6,S,23105,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4124770000000000,4124779999999999,32,6,S,23106,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125110000000000,4125119999999999,32,6,S,23107,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125120000000000,4125129999999999,32,6,S,23108,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125160000000000,4125169999999999,32,6,S,23109,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125220000000000,4125229999999999,32,6,S,23110,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125250000000000,4125259999999999,32,6,S,23111,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125310000000000,4125319999999999,32,6,S,23112,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125340000000000,4125349999999999,32,6,S,23113,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125440000000000,4125449999999999,32,6,S,23114,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125450000000000,4125459999999999,32,6,S,23115,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125480000000000,4125489999999999,32,6,S,23116,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125600000000000,4125609999999999,32,6,S,23117,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125640000000000,4125649999999999,32,6,S,23118,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125650000000000,4125659999999999,32,6,S,23119,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125720000000000,4125729999999999,32,6,S,23120,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125820000000000,4125829999999999,32,6,S,23121,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125850000000000,4125859999999999,32,6,S,23122,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4125870000000000,4125879999999999,32,6,S,23123,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4126030000000000,4126039999999999,32,6,S,23124,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4126140000000000,4126149999999999,32,6,S,23125,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4126160000000000,4126169999999999,32,6,S,23126,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4126730000000000,4126739999999999,32,6,S,23127,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4127220000000000,4127229999999999,32,6,S,23128,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4127760000000000,4127769999999999,32,6,S,23129,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4129210000000000,4129219999999999,32,6,S,23130,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4129220000000000,4129229999999999,32,6,S,23131,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4129230000000000,4129239999999999,32,6,S,23132,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4129440000000000,4129449999999999,32,6,S,23133,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4129500000000000,4129509999999999,32,6,S,23134,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4129890000000000,4129899999999999,32,6,S,23135,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4130100000000000,4130109999999999,32,6,S,23136,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4130470000000000,4130479999999999,32,6,S,23137,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4130510000000000,4130519999999999,32,6,S,23138,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4130810000000000,4130819999999999,32,6,S,23139,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4130950000000000,4130959999999999,32,6,S,23140,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4130980000000000,4130989999999999,32,6,S,23141,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4131310000000000,4131319999999999,32,6,S,23142,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4131330000000000,4131339999999999,32,6,S,23143,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4131340000000000,4131349999999999,32,6,S,23144,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4131350000000000,4131359999999999,32,6,S,23145,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4131410000000000,4131419999999999,32,6,S,23146,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4131420000000000,4131429999999999,32,6,S,23147,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4131430000000000,4131439999999999,32,6,S,23148,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4131500000000000,4131509999999999,32,6,S,23149,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4131810000000000,4131819999999999,32,6,S,23150,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4131830000000000,4131839999999999,32,6,S,23151,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132050000000000,4132059999999999,32,6,S,23152,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132100000000000,4132109999999999,32,6,S,23153,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132170000000000,4132179999999999,32,6,S,23154,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132230000000000,4132239999999999,32,6,S,23155,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132250000000000,4132259999999999,32,6,S,23156,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132510000000000,4132519999999999,32,6,S,23157,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132590000000000,4132599999999999,32,6,S,23158,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132630000000000,4132639999999999,32,6,S,23159,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132710000000000,4132719999999999,32,6,S,23160,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132760000000000,4132769999999999,32,6,S,23161,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132770000000000,4132779999999999,32,6,S,23162,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132840000000000,4132849999999999,32,6,S,23163,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132860000000000,4132869999999999,32,6,S,23164,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4132880000000000,4132889999999999,32,6,S,23165,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4133810000000000,4133819999999999,32,6,S,23166,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4133820000000000,4133829999999999,32,6,S,23167,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4133880000000000,4133889999999999,32,6,S,23168,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4134140000000000,4134149999999999,32,6,S,23169,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4134180000000000,4134189999999999,32,6,S,23170,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4134230000000000,4134239999999999,32,6,S,23171,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4137270000000000,4137279999999999,32,6,S,23172,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4137450000000000,4137459999999999,32,6,S,23173,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4137490000000000,4137499999999999,32,6,S,23174,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4137930000000000,4137939999999999,32,6,S,23175,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4137940000000000,4137949999999999,32,6,S,23176,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4138320000000000,4138329999999999,32,6,S,23177,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4138380000000000,4138389999999999,32,6,S,23178,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4138420000000000,4138429999999999,32,6,S,23179,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4138560000000000,4138569999999999,32,6,S,23180,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4138600000000000,4138609999999999,32,6,S,23181,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4138790000000000,4138799999999999,32,6,S,23182,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4138800000000000,4138809999999999,32,6,S,23183,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4138850000000000,4138859999999999,32,6,S,23184,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4138890000000000,4138899999999999,32,6,S,23185,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4140180000000000,4140189999999999,32,6,S,23186,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4140370000000000,4140379999999999,32,6,S,23187,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4140410000000000,4140419999999999,32,6,S,23188,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4140420000000000,4140429999999999,32,6,S,23189,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
1,4140440000000000,4140449999999999,32,6,S,23190,"2019-09-11 09:00:00","2019-09-11 09:00:00",0,1,1
